filename,class,fill
01850.jpg,glass;glass;glass,30;30;30
01851.jpg,glass;glass;glass,30;30;30
01852.jpg,glass;glass;glass,30;30;30
01853.jpg,glass;glass;glass,30;30;30
01854.jpg,glass;glass;glass,30;30;30
01855.jpg,glass;glass;glass,30;30;30
01856.jpg,glass;glass;glass,30;30;30
01857.jpg,glass;glass;glass,30;30;30
01858.jpg,glass;glass;glass,30;30;30
01859.jpg,glass;glass;glass,30;30;30
01860.jpg,glass;glass;glass,30;30;30
01861.jpg,glass;glass;glass,30;30;30
01862.jpg,glass;glass;glass,30;30;30
01863.jpg,glass;glass;glass,30;30;30
01864.jpg,glass;glass;glass,30;30;30
01865.jpg,glass;glass;glass,30;30;30
01866.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01867.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01868.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01869.jpg,glass;glass;glass;glass;glass,30;30;30;30;0
01870.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01871.jpg,glass;glass;glass,30;30;30
01872.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01873.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01874.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01875.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01876.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01877.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01878.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01879.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01880.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01881.jpg,glass,30
01882.jpg,glass;glass;glass,30;30;30
01883.jpg,glass,30
01884.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01885.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01886.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01887.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01888.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01889.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01890.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01891.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01892.jpg,glass,0
01893.jpg,glass;glass;glass,30;30;30
01894.jpg,glass,30
01895.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01896.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01897.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01898.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01899.jpg,glass;glass;glass;glass;glass,30;30;30;30;0
01900.jpg,glass;glass;glass;glass;glass,30;30;30;30;0
01901.jpg,glass;glass;glass;glass;glass,30;30;30;30;0
01902.jpg,glass;glass;glass;glass;glass,30;30;30;30;0
01903.jpg,glass;glass;glass;glass;glass,30;30;30;30;0
01904.jpg,glass;glass;glass,30;30;30
01905.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01906.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01907.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01908.jpg,glass;glass;glass;glass;glass,30;0;30;30;30
01909.jpg,glass;glass;glass;glass;glass,0;30;30;30;30
01910.jpg,glass;glass;glass;glass;glass,0;30;30;30;30
01911.jpg,glass;glass;glass;glass;glass,0;30;30;30;30
01912.jpg,glass;glass;glass;glass;glass,30;30;30;30;0
01913.jpg,glass;glass;glass;glass;glass,30;30;30;30;0
01914.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01915.jpg,glass;glass;glass,30;30;30
01916.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01917.jpg,glass;glass;glass;glass;glass,30;0;30;30;30
01918.jpg,glass;glass;glass;glass;glass,0;30;30;30;30
01919.jpg,glass;glass;glass;glass;glass,0;30;30;30;30
01920.jpg,glass;glass;glass;glass;glass,30;30;30;30;0
01921.jpg,glass;glass;glass;glass;glass,30;30;30;30;0
01922.jpg,glass;glass;glass;glass;glass,30;30;30;0;30
01923.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01924.jpg,glass;glass;glass;glass;glass,30;0;30;30;30
01925.jpg,glass;glass;glass;glass;glass,0;30;30;30;30
01926.jpg,glass;glass;glass,30;30;30
01927.jpg,glass;glass;glass;glass;glass,0;30;30;30;30
01928.jpg,glass;glass;glass;glass;glass,0;30;30;30;30
01929.jpg,glass;glass;glass;glass;glass,30;30;0;30;30
01930.jpg,glass;glass;glass;glass,30;30;0;30
01931.jpg,glass;glass;glass;glass,30;30;0;30
01932.jpg,glass;glass;glass;glass,30;30;0;30
01933.jpg,glass;glass;glass;glass,30;30;30;0
01934.jpg,glass;glass;glass;glass,30;30;30;0
01935.jpg,glass;glass;glass;glass,30;30;30;0
01936.jpg,glass;glass;glass;glass,30;30;30;30
01937.jpg,glass;glass;glass,30;30;30
01938.jpg,glass;glass;glass;glass,30;30;30;30
01939.jpg,glass;glass;glass;glass,30;30;30;30
01940.jpg,glass;glass;glass;glass,30;30;30;30
01941.jpg,glass;glass;glass;glass,30;30;30;30
01942.jpg,glass;glass;glass;glass,30;30;30;30
01943.jpg,glass;glass;glass;glass,30;30;30;30
01944.jpg,glass;glass;glass;glass,30;30;30;30
01945.jpg,glass;glass;glass;glass,30;30;30;30
01946.jpg,glass;glass;glass;glass,30;30;30;30
01947.jpg,glass;glass;glass;glass,30;30;30;30
01948.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01949.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01950.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01951.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01952.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01953.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01954.jpg,glass;glass;glass;glass,30;30;30;30
01955.jpg,glass;glass;glass;glass,30;30;30;30
01956.jpg,glass;glass;glass;glass,30;30;30;30
01957.jpg,glass;glass;glass;glass,30;30;30;30
01958.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01959.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01960.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01961.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01962.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01963.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01964.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01965.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01966.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01967.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01968.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01969.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01970.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01971.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01972.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01973.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01974.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01975.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01976.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01977.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01978.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01979.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01980.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01981.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01982.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01983.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01984.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01985.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01986.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01987.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01988.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01989.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01990.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01991.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01992.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01993.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01994.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01995.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01996.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01997.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01998.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
01999.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
02000.jpg,glass;glass;glass;glass;glass,30;30;30;30;30
